Data Source,Indicadores del desarrollo mundial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2023-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
"Congo, República Democrática del",COD,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005064884106967,0.009997684807594,0.010402770784644,0.010183603136795,0.011103145933499,0.016320710383948,0.006093204600149,0.004987636777943,0.000961302947974,0.000297717306025,4.94957004644354E-05,7.49049837539732E-05,0.000109501887241,7.60120795037362E-05,0,
"Congo, República del",COG,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,0.007963015454291,0.003754284057962,0.000926452653754,0.004462808787138,0.004070899461666,0.011611993737005,0.003123842600054,0.008282256423955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.079186641333996,0.134700156223504,0.228089574888456,0.270632761023619,0.42848119422325,0.698918221377618,1.27883007308498,1.17976671968397,1.49797804174063,1.36334639733802,1.16705615985675,0.677949343017308,0.913966168491309,1.29496955322154,1.03750921632757,1.11235061194517,
Colombia,COL,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.017105633421575,0.018867335186051,0.016540085073569,0.015959494512632,0.028642225220415,0.04864197222477,0.036709238468247,0.013496504087645,0.01938911384499,0.072270086023645,0.12111088417703,0.096907809092375,0.040817558857682,0.12227580218719,0.107889475359546,0.122945561196674,0.111253617915149,0.081413991531247,0.074280949911825,0.09486967816871,0.099880527217268,0.093730740330553,0.070508020642466,0.069266825727551,0.049915948939136,0.045947185929324,0.055212602148794,0.065751408568667,0.069007397706967,0.083064644384314,0.105132965559386,0.114098769806755,0.112603676341246,0.112678308752777,0.102932090213809,0.112096938940746,0.130880397854159,0.112563716240058,0.133014458954311,0.169289329451014,0.132649355486416,0.175092881328096,0.199276038792632,0.235094159096389,0.160525954996021,0.123610150324577,0.080046519770097,0.103549367781738,0.169592900040433,0.133509458950211,0.119586973762304,
Comoras,COM,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Cabo Verde,CPV,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Costa Rica,CRI,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Estados pequeos del Caribe,CSS,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,0.058780857026067,0.057553608325452,0.079154300345854,0.123722345757316,0.117579916837775,0.048672577875117,,,0.306275871708572,0.24309753009918,0.112613631645708,0.312028598858176,0.293421052491498,0.309350727292982,0.322294769485502,0.229438146733585,0.254811148064732,0.317523170109966,0.368926316447016,0.366337527348519,0.314717612813112,0.371805207728212,0.347609119848593,0.336457026921423,0.407081129017701,0.396611866376507,0.313245760682069,0.447611729071966,0.735350291781585,0.782429426602094,0.852171047034197,1.17260629159679,1.2875523257783,1.54684717862943,1.98946661436461,1.93386565178579,1.95193949666483,2.50413713018393,2.17947518117434,3.07191450164158,3.52535164202611,3.66570196806786,2.62194478993218,1.59559613244011,0.871348254410509,1.21133540789751,2.01416169974609,1.50013735006703,1.0663194107846,
Cuba,CUB,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,9.48058028698842E-05,7.64552954065999E-05,0.000144652340408,0.000350678572759,0.000565617615823,0.000572169887905,0.000182502541962,0.000116980369661,0.000690286742413,0.001294970722146,0.000759777436181,0.000246272395549,0.000493888374466,0.000154848943023,0.000347856963383,0.000296113922376,0.000734421205382,0.000630876883339,0.001252290979481,0.001427519621294,0.001438903949244,0.000976013325897,0.00120994590555,0.00070324143653,0.00057165959925,0.000934030339171,0.001867021374283,0.00518600247687,0.020935806899443,0.035302290348239,0.036352969994377,0.032860529736231,0.034895661622268,0.037147158172065,0.045428982058279,0.066532747831439,0.068160944524159,0.072365466131053,0.074202960500902,0.060090984860264,0.084402987965147,0.093133206379501,0.096335094882769,0.075737824087428,0.045738750013554,0.025100034817307,0.029284164908458,0.043877452999754,0.031598788909238,0.000552194534344,
Curacao,CUW,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Islas Caimán,CYM,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Chipre,CYP,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
República Checa,CZE,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015028711434409,0.017561414985971,0.007171753936015,0.009254925714159,0.006695307825914,0.005553859550921,0.005722211515973,0.005603067892676,0.00222586925484,0.001820640545745,0.009894135751766,0.012174869453612,0.007345419106665,0.007517804921451,0.006857325163278,0.005920528408847,0.00947863425409,0.00939456190607,0.011275746773914,0.01261885224977,0.010847394954021,0.014138585368034,0.018457457670442,0.016818952464415,0.012704904809933,0.00940710968658,0.004944999630553,0.007133714617972,0.008930133957581,0.006288267234124,0.004296058313349,
Alemania,DEU,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.003774595142536,0.005658167513616,0.007350419445985,0.007921295022499,0.033737152536723,0.04807345345622,0.046824818958874,0.041895667168502,0.042156658948124,0.071867194598176,0.083731212358971,0.064423479664371,0.019682290827615,0.068969895219498,0.072056646906589,0.066833056166739,0.032610875109857,0.01713648721914,0.015061336826857,0.016742252972474,0.02003320725953,0.016189203410977,0.010099773328506,0.011678288074437,0.009570462991018,0.008475500202287,0.011941201689134,0.013369600596941,0.005305575623027,0.004468600629485,0.025461499424725,0.048174840321879,0.034987929938831,0.032870429511317,0.023908052295225,0.023638790651445,0.042455284342899,0.036863462881552,0.047091261250781,0.041704466001289,0.028461683691636,0.037178976987138,0.037405320303535,0.030911139950444,0.02019827963587,0.014962485618518,0.008303114212753,0.01111407422756,0.013340266522621,0.00973978100773,0.006208975619848,
Djibouti,DJI,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dominica,DMA,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dinamarca,DNK,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0,0,1.33921681271078E-06,2.44212797996347E-06,5.9251206807354E-06,1.4399478473756E-05,9.23272215302549E-06,1.64532109785338E-05,1.41636290403071E-05,2.58554938438746E-05,3.19364010823565E-05,0.001104728216862,0.000595280178881,0.00231617312936,0.016732316078427,0.064411380249138,0.064479660109363,0.038828627998637,0.037218439451638,0.047885182747694,0.061211029785946,0.063623029196296,0.04217904025677,0.05633459496129,0.046695697033932,0.042882016677796,0.064391181446171,0.08640581744511,0.033910066571228,0.02671564296685,0.163291297695366,0.311496265953174,0.22349207803744,0.189483900014672,0.171419875888658,0.187051889903783,0.330682066692208,0.282053891991899,0.425252240677378,0.336921475783183,0.256340181446654,0.293958787978353,0.284521395433761,0.21554226434208,0.14688025695355,0.11808815910605,0.069655738697297,0.108615019890964,0.128444970248063,0.072674976102542,0.020545200438656,
República Dominicana,DOM,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Argelia,DZA,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.023203552741259,0.015897414404464,0.018087020829505,0.038812809196901,0.081286531786186,0.255558110173969,0.313575789360573,0.375410342489226,0.553457720149961,1.32678832273194,0.909511734253898,0.508854333794355,0.122008253889931,1.18815239027216,1.00618169481308,1.08498223482562,0.896577566614751,0.68251918559135,0.737357383668478,0.854314337872653,1.02996663248253,1.36399732083793,1.12935898293873,1.4116109843757,1.17572384935087,1.59550485520132,1.97502299900052,2.60000787564018,2.16769343356347,2.15153674329595,3.67217411090646,4.16739432616171,3.34870734402028,3.06855159195828,2.72462094516692,3.26905660152135,3.58067541883052,3.52725511355069,3.31265944176148,3.61782964613813,2.58845213554903,3.49530067726224,3.59348536543103,3.74305104866707,3.41503918281833,2.76447994066657,1.74329146801701,1.91931517710433,2.70204359225119,1.8896804825217,1.57042390536563,
Asia oriental y el Pacífico (excluido altos ingresos),EAP,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0,0,0.001216859293085,0.000143969158024,0.015506440136149,0.070237263900795,0.086286070602657,0.097123094545828,0.157233531254114,0.355270923716381,0.404012645922351,0.122628439295482,0.015137414752576,0.088957701094593,0.132233374852842,0.166288170065873,0.285288711349401,0.216462133443803,0.161711146361189,0.193459078844195,0.292272447710743,0.204996833056156,0.139626908900242,0.160028200133382,0.180570543868029,0.165231449264956,0.201804464625913,0.208134266097391,0.148201069757588,0.186117333456799,0.321875699301838,0.279746759221056,0.248976030757658,0.300765373966505,0.347561487452471,0.361752685363556,0.356904452465813,0.316548744555021,0.333582895303775,0.317349579501847,0.243573746799197,0.266964499540384,0.265965945864765,0.234649521689632,0.266135296051084,0.323335103689953,0.20229101225417,0.213382289585819,0.352536042402508,0.263398048719836,0.191353298725467,
inicial del dividendo demográfico,EAR,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.012800487107101,0.011364116779896,0.009653396741824,0.011578989821299,0.021834952780183,0.056033292179503,0.05652577695626,0.060825275094459,0.073239671051482,0.172034209168205,0.194398406535474,0.099998584559578,0.032828138497812,0.152589172778004,0.160231103546096,0.177437413712346,0.195131926424921,0.228840968510675,0.215453755289227,0.24464762628761,0.352309599967516,0.209295285712655,0.227071926031116,0.221853772533915,0.185481014608179,0.196067939114787,0.243195200441156,0.244684858053288,0.187438666584118,0.19930338093246,0.388555452600984,0.49825523779617,0.463995354807009,0.476530275939398,0.460450121646804,0.553857413079685,0.690842452107353,0.639188946483759,0.723122723879494,0.691563199942231,0.513267873899681,0.778972344512078,0.815278177251758,0.808175695433686,0.727310801407676,0.563820008798545,0.328637429470619,0.374154566427529,0.592181831767855,0.431856678091671,0.310812882769403,
Asia oriental y el Pacífico,EAS,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0,0,0.000761497629425,8.82581035975801E-05,0.009483729865197,0.042167395528214,0.049905434782721,0.049617544073011,0.050537598082205,0.096015406264801,0.136094575362618,0.04238126877817,0.005622931404582,0.030622441975515,0.042280674388117,0.055337129963842,0.071646665060556,0.045084209176646,0.03067415582638,0.037690073517256,0.060180685990492,0.039229937937897,0.027382940383203,0.030748435820003,0.036278734933468,0.036536809986328,0.051836401847176,0.056607173081978,0.041000125880703,0.050333959189027,0.088042728728061,0.088264218100216,0.08470288917453,0.103155201315046,0.121643491721192,0.135578163196904,0.152986151567892,0.153333631866535,0.174881286244086,0.174684592382123,0.141646542741112,0.164690785169246,0.168167259235722,0.163099299599972,0.191542598126142,0.245767947160106,0.158273773007002,0.176371801213847,0.306886001878462,0.237293024909241,0.174517038946974,
Europa y Asia central (excluido altos ingresos),ECA,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,8.58224807647299E-05,0.000156845091146,0.000191775970073,0.00022112322649,0.000798990398932,0.001158956800884,0.001443708462974,0.002122315413468,0.002803508142165,0.004149566413657,0.010691121994282,0.005952106317955,0.001269498713402,0.006284110092619,0.016490836978127,0.015532700604801,0.024563739539456,0.886957923713676,1.32009305080793,1.45445130369212,2.08099995460819,1.772311022949,1.4076139688341,1.47667359065625,1.33309405328149,1.19685179130665,1.42423176069009,1.28553091098765,0.588688750959328,0.549940988877458,2.70759537010723,5.10645980177252,3.53782546532692,3.19016814655172,2.16447294978555,1.83144153024463,2.91235697768242,2.47661026944808,3.14452462094332,3.05828163331699,2.1472467086274,2.8107381103893,2.69710126006459,2.49635796282282,1.89530588188727,1.72431024102146,1.12633105599423,1.64244785435797,2.46248078355262,1.92393065907185,1.38689371620542,
Europa y Asia central,ECS,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.006230954956368,0.010032164470628,0.013810202249239,0.015896357612657,0.073441044562858,0.110342404903204,0.111996938897645,0.097755224695828,0.098338753862202,0.17213998504556,0.201205268848655,0.139703536898704,0.045671267884153,0.153223303449289,0.161598162787517,0.160035460038238,0.097667290191878,0.082780951374426,0.186636616600512,0.197233982625716,0.261328549449171,0.194885022648571,0.142673392067007,0.166203032080852,0.127863440137168,0.110348435953048,0.136805700575031,0.138099136256844,0.056445048188955,0.044834884919737,0.262431158830808,0.48603518173655,0.353455463289749,0.327298227478788,0.254022114864245,0.250232897331949,0.443504313487847,0.408822260940036,0.5886144646972,0.520789626357774,0.4255086501601,0.59878284830845,0.642404635436968,0.594787177903469,0.410283152591552,0.327675398349054,0.204005327175135,0.311148635535161,0.437284786071282,0.342161419301365,0.271369869786532,
Ecuador,ECU,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.007224037628788,0.002983327033508,0.001454067206177,0.006867933327897,0.007961062305889,0.008001315473345,0.00624795356731,0.003141205236802,0.005045000148449,0.006040304594048,0.009472759101813,0.006675898262501,0.005985457326474,0.006524068316052,0.004673641962072,0.005186875590254,0.005874461254817,0.004608520995937,0.003915780994895,0.006700211229124,0.014638493913936,0.012914384809748,0.006742099711864,0.008978162514078,0.009546144385062,0.016646027243428,0.019627356162778,0.018029275646175,0.016267776576417,0.019248174625754,0.017435392182414,0.017698232814502,0.039479391043348,0.038483736950805,0.029414494366499,0.016343810111161,0.010796951264266,0.012642491029448,0.016193063070539,0.010846207325031,0.011243012887232,
"Egipto, República Árabe de",EGY,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.00047088096307,0.000298464954981,0.000276209453993,0.000424870004283,0.001344837133009,0.002673706739628,0.01970475997524,0.032637299645941,0.06100460712357,0.139948012322552,0.242007693813068,0.134018492239009,0.021988162588784,0.168998954526983,0.181126536448541,0.204559862917786,0.198161545374658,0.157920719561312,0.184118607931658,0.183320566110266,0.223586088468777,0.261670866070727,0.211066468434504,0.279986658664799,0.207821083744248,0.216719605909988,0.268940167438647,0.279253071129948,0.206990688413088,0.207033932022486,0.443289756510664,0.661869515797949,0.659502150359277,0.800601665361702,1.01826068935225,1.81038234545709,2.53552148876001,2.40475257146183,2.38799258900577,2.06664062391156,1.45111951287159,2.20090703384642,2.01086888823612,1.85642491251137,1.39894596615997,0.729719284259132,0.370021740343863,0.725842211808254,1.18024914579628,0.801118830051733,0.447781472548197,
Zona del Euro,EMU,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.00724505639235,0.010966914979153,0.01446862082118,0.016497283692076,0.074658261275847,0.112842075404872,0.113785586451284,0.09518089227997,0.089125136727814,0.152936516898144,0.180096749401638,0.126372904726393,0.039543472700134,0.132805106911343,0.139834191567308,0.136708195719651,0.076220153460888,0.036522621537726,0.031054399615728,0.034758134187132,0.042633934806366,0.037012328018566,0.023781781999927,0.030030839747975,0.023252095608447,0.02049045864755,0.027538503686277,0.027609953712224,0.010581880861602,0.007787450961136,0.044038392179837,0.082580845619551,0.058003570544197,0.049574794673765,0.041491001108461,0.038112604315889,0.067171565367706,0.059578779675191,0.089158740513458,0.07752857160263,0.067679220246732,0.089446934032356,0.099143054456733,0.092860580776338,0.05581467009284,0.035574975002926,0.021517908881371,0.028059533107155,0.033883227475043,0.022383579108274,0.015582032581527,
Eritrea,ERI,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
España,ESP,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,2.49035472536374E-06,2.10198899148012E-06,2.73665154475744E-06,2.99764859031248E-06,1.86171065852333E-06,5.5939510922837E-07,0.001204082795542,0.003839749933339,0.00412643427235,0.003750514054221,0.003289559425864,0.003519963970772,0.00600976984912,0.006382768132254,0.004646528583793,0.002726212880709,0.001994190492633,0.000499016329822,0.000922526839188,0.001243857609997,0.000521353695011,0.000128712231042,0.00012349988168,0.000794196711321,0.004514366856701,0.003258496238351,0.001103627182408,0.001373186881172,0.000619026708574,0.000471054137943,0.000107941796491,0.000140630507393,0.000109408225691,0.000327029566158,0.000488628840985,0.000675050433767,0.00059222207804,0.000177788794594,0.000361331687709,0.000191244580104,0.00018451090998,0.0006759519753,0.000711818451656,0.000252100812561,
Estonia,EST,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Etiopía,ETH,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Unión Europea,EUU,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.006631615113701,0.0100640606733,0.013289964094381,0.015198528795218,0.068852928588512,0.10355881297663,0.104086664575897,0.088007762787808,0.082826753345923,0.14242549259694,0.167051174846384,0.116862500415745,0.036710392968211,0.123652021528835,0.12993845199819,0.128102213590993,0.072414952600124,0.044437302569268,0.038433422866288,0.041435330744164,0.051106364807887,0.044382280631319,0.028017020487458,0.035377508763774,0.027017356908698,0.023924413501636,0.03146467719509,0.031928979138891,0.012181331343666,0.009050597666872,0.051431293224139,0.096406186828376,0.067750922472616,0.058188594228332,0.048498726595244,0.046393087001245,0.080143503416635,0.070546612716661,0.103035894825371,0.091007952701466,0.076839855826117,0.101625265508518,0.111203958220008,0.101519431119133,0.063123634058473,0.042465649706259,0.025230478655459,0.034259559137093,0.042471979171184,0.028347366504632,0.020051510376052,
Frágiles y situaciones de conflicto afectados,FCS,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.027944758177232,0.02288275547711,0.0163030964223,0.019899489253965,0.031094795007298,0.066667775840155,0.065160271122886,0.040819192617212,0.039097868512707,0.103440229310649,0.124986219981462,0.061774001555179,0.027370197721989,0.089374685756552,0.094676250125806,0.096642578318645,0.108477150836519,0.19955056374167,0.186899033113704,0.209480773606786,0.194351262032454,0.141893563101809,0.189678750921195,0.230745837058585,0.211145247041488,0.200034916820603,0.249282472041607,0.238950743243349,0.175826410039201,0.153843849053937,0.315453571464272,0.459341078748927,0.412626391166757,0.437706974186406,0.382454424787144,0.391489285611876,0.512777512560199,0.521741312574926,0.52299341892564,0.481116315715,0.458221332399699,0.852630217315519,0.860564492653508,0.799419629662813,0.820481199448883,0.909515005567032,0.537441838871397,0.658673799996803,1.05913055511869,0.802267408208365,0.609465665012165,
Finlandia,FIN,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fiji,FJI,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Francia,FRA,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.003447094420846,0.00450217384274,0.004958543930469,0.004894298137162,0.020891497251005,0.027265020649252,0.025503431817923,0.025965683810275,0.025904726796921,0.042722082107509,0.05019768094076,0.033997528029578,0.011232046677268,0.037304634726557,0.037364297803007,0.030117254703148,0.014489321910394,0.006429036877973,0.004922232459971,0.005004260043704,0.006041134630389,0.005714702232196,0.00353856658487,0.004391300220343,0.003549272227317,0.002945325251912,0.003167208889597,0.003129529117135,0.001075750159437,0.000758651621157,0.003997711527324,0.007407640888095,0.005119259129619,0.00399470823668,0.002647438025527,0.002173816176766,0.004579703177983,0.0037452482566,0.004623003641927,0.004079914849355,0.002749983810299,0.003036438485319,0.003040675110177,0.001783140791529,5.50945359881666E-05,6.76966083155389E-05,3.91741489182938E-05,4.52658743994494E-05,3.43837111606768E-05,4.82758933519327E-05,,
Islas Feroe,FRO,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Micronesia (Estados Federados de),FSM,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gabón,GAB,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.001251550274947,0.00170420573639,0.0020211530757,0.001898156665218,0.003280277355742,0.037496357697186,0.016724134039342,0.020235683437277,0.021449044740786,0.040503124842984,0.015869668051259,0.006782215207082,0.001844229636322,0.020896725609322,0.018984314179012,0.007512778086609,0.0042431234606,0.011887602622155,0.008259434643246,0.008231137721237,0.005264398170573,0.014081912348891,0.010439408469009,0.017409326980854,0.016978700363716,0.014816174253127,0.015755339284918,0.01773306250291,0.013581125175884,0.02294633660409,0.03657535764667,0.047163876026636,0.04865175235754,0.044907188586492,0.046412867699793,0.04577496712166,0.058439683039714,0.044309164162196,0.043602225816984,0.05170568379914,0.054947455185448,0.066832970314145,0.400391147460704,0.294572992111598,0.375133792738509,0.243027955846136,0.133696515461137,0.163577105733837,0.275151640498006,0.178658378987862,0.054360738820698,
Reino Unido,GBR,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.005672863030992,0.011751234403771,0.019221283118803,0.023474403698924,0.121610066244718,0.182581226226691,0.200899631303027,0.193107629653975,0.173740803304858,0.272136283342705,0.277396385782022,0.182823431456914,0.06598061517706,0.224931163497207,0.233666932818267,0.243207261362505,0.177505311604627,0.086898961605771,0.069684442827793,0.071151970844092,0.103070952962832,0.091426362548434,0.062924952991314,0.092995795439259,0.07704370349161,0.071617136768775,0.101686542967553,0.095090203837451,0.03888138654425,0.032160558198108,0.191113797593444,0.354109683530107,0.248168523237167,0.232264199704295,0.163507011242778,0.148052568007823,0.239166226504142,0.204434152491403,0.31886016596389,0.280199766944225,0.202285625735084,0.229316936865575,0.201088266443549,0.176982557566547,0.117453575944299,0.091782002953561,0.063861374867118,0.099506835235127,0.134511401178171,0.097566667447538,0.076023355431949,
Georgia,GEO,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019387490030632,,,0.030446274437625,0.00143439344697,0.00537233554229,0.001854257566411,0.02953549374764,0.011811652083058,0.011751404810544,0.066024001557939,0.06949807563293,0.021650561247465,0.021992312458244,0.009796650871105,0.012564003399416,0.019834720944135,0.014441796350121,0.014039452835549,0.008409280577978,0.004953865926648,0.004934794169654,0.004749241069454,0.004482501362547,0.006004804820832,0.005423657131215,0.001939226175878,0.003652541602362,0.006093925167511,0.004292571858935,0.002141876510572,
Ghana,GHA,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0.000259378298128,0.003156148397904,0.00599038829464,0.004206251600044,0.001545919718814,0.00763420281766,0.008009870317265,0.008938523654095,0.009217237173263,0.007690886237787,0.006084387888752,0.006072837194146,0.004463622938768,0.006950753720796,0.004696559513172,0.005586556984122,0.004857753506863,0.003589370363395,0.003479921789469,0.002464951665767,0.000981135762177,0.001120011244834,0.002531660626125,0.002023022945785,0.001138379535814,0.000694483862783,0.000445251553025,0.00029933101082,0.000145145519404,9.1565427149991E-05,6.5581371349953E-05,4.45136072073534E-05,3.03949029087456E-05,2.94786234498686E-05,2.40702208799876E-05,1.43941186121731E-05,1.64660308893173E-05,0.096472644953255,0.048068189601005,0.095162718379435,0.28542188316923,0.159634218120293,0.350601673578223,
Gibraltar,GIB,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gambia,GMB,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
